fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,type,quality
6.701833568886342,0.3396332862227315,0.33073342755453694,1.7222002826636111,0.023240338515499535,25.425669964408794,90.70267985763518,0.9897823836395523,3.4018533144890926,0.5713032438231899,12.501833568886342,1,9
6.80173435044596,0.36,0.3236223917409934,3.348364370531656,0.018982656495540397,46.19077854905563,107.8632263838755,0.989750867175223,3.322581781473417,0.4418880412950331,12.60173435044596,1,9
7.009337051019858,0.30533147449007114,0.42200278826489335,3.1066294898014224,0.025653593571390042,42.78618336741849,115.71988846940427,0.9900733426275496,3.329201672958936,0.3928011153059573,12.809337051019858,1,9
6.887704693643074,0.30245906127138517,0.4050818774572297,1.9452456323716891,0.02732950326014763,28.027865711003038,101.11146284401215,0.990024016101736,3.386983624508554,0.5006722164156319,12.687704693643074,1,9
6.904428295094526,0.35778585245273703,0.34332122132089443,4.155717049054742,0.01830998065661681,56.424321637711635,118.86715114716422,0.9898110707377363,3.2819927327925367,0.36132848852835775,12.704428295094525,1,9
8.990228377512016,0.2694511418875601,0.4521954324497597,10.138959185550473,0.03483534256626803,28.164657433731975,123.39625607631609,0.9966322650646653,3.2093305879114786,0.45780456755024035,10.537214528109978,1,9
7.308988181365217,0.2460674545756522,0.3994384547417393,2.060674545756522,0.031303372728782614,28.21349091513044,131.11230905165215,0.9904741568178044,3.3073035455904347,0.4617976362730434,12.621349091513045,1,9
6.996563000185513,0.30051554997217306,0.3246992625162324,1.7982815000927566,0.02595703750231891,25.487111250695673,111.76800251252212,0.9900961333752087,3.345558512469854,0.5455585124698541,12.449570375023189,1,9
7.086625446881661,0.2666872765591692,0.47996908516124626,2.3337455311833835,0.031063781281716316,32.73869190538399,113.40123659355015,0.9902665636172041,3.363981451096748,0.41598763406449846,12.886625446881663,1,9
7.012180886949834,0.30390955652508284,0.4241356652123757,3.078191130501657,0.0258526620864884,42.41648469652154,115.63457339150497,0.9900804522173746,3.3304813991274256,0.3936542660849503,12.812180886949834,1,9
6.943041745405182,0.35823920132433346,0.34215208727025914,4.325212350269621,0.018332595305403678,56.43263153784078,119.09782214864813,0.9899408638940533,3.2784348456216295,0.3619564429729628,12.655001811621855,1,9
7.009827805794788,0.2985258291307818,0.32585993300704397,1.8049139028973942,0.02612284757243485,25.536854271730455,112.6633768911482,0.9901110562815192,3.343402981558347,0.5434029815583469,12.45122847572435,1,9
8.905714191003435,0.26657142690006064,0.43971428070018187,9.617142378017377,0.03454285692000809,27.88571423000202,125.71428654996969,0.996262856783513,3.2091428615998385,0.4622857153999596,10.640000116995758,1,9
7.211840777967422,0.2682238833048867,0.34353606807214937,1.9059203889837109,0.028648009724592773,26.29440291737783,126.29925251280096,0.9903383208752133,3.310575873580294,0.5105758735802939,12.476480097245927,1,9
7.035779545015568,0.29211022749221593,0.44183465876167605,2.842204549844319,0.027504568151089766,39.34865914797615,114.92661364953295,0.9901394488625389,3.3411007952570055,0.40073386350467044,12.835779545015567,1,9
7.054597344261117,0.28270132786944135,0.45594800819583803,2.6540265573888266,0.028821814098278213,36.90234524605474,114.36207967216647,0.9901864933606528,3.349568804917503,0.4063792032783352,12.854597344261117,1,9
7.1971159425486375,0.2604855797127432,0.48805768114902726,2.60788695870428,0.032145673913822954,30.854326086177043,113.53413768401751,0.9906253384075379,3.3617451448833657,0.4219423188509727,12.778605071814203,1,9
8.541223256627545,0.2901159627614084,0.4142382884241629,8.588403723859162,0.03187085023711426,27.10595721060407,115.2830828033897,0.9953571963744849,3.246937246443286,0.4935266046023473,10.847021394697965,1,9
6.977732679556671,0.3211336602216647,0.398299509667503,3.422673204433294,0.02344128756896694,46.89475165763282,116.66801961329988,0.9899943316988916,3.3149797058005017,0.38331980386700115,12.77773267955667,1,9
6.642807329291747,0.36,0.29713455488195795,1.9709968538618137,0.020571926707082522,28.70880622209225,89.85149731973141,0.9896714036646459,3.3914501573069096,0.5743272255902102,12.442807329291748,1,9
7.1385971514836255,0.2792104272774562,0.3371272507548172,1.8692985757418126,0.027732464393545316,26.019739318063593,121.35530772514471,0.9902559217954191,3.322477962883911,0.5224779628839109,12.467324643935454,1,9
8.283761886348154,0.2659188094317408,0.46632476227303693,7.171799922662246,0.03377564282952223,29.22435717047777,119.51069037491484,0.9942656023192663,3.269380239660407,0.4436752377269631,11.420297642064808,1,9
6.634314070727468,0.36,0.2957190117879113,1.8973886129713895,0.02065685929272532,27.774547780021482,88.88892801577971,0.9896671570353638,3.3951305693514304,0.5814049410604433,12.434314070727469,1,9
7.777230783333434,0.2466570138235312,0.3799710414705936,3.9083439627456062,0.03188760184313749,27.221900460784372,135.6714930882344,0.9919812579720593,3.26224796313725,0.47556199078431255,12.034009032352817,1,9
7.042928254981745,0.2885358725091276,0.4471961912363086,2.770717450182552,0.028004977848722138,38.419326852373175,114.71215235054765,0.9901573206374543,3.344317714741785,0.40287847649452346,12.842928254981745,1,9
6.959218272529622,0.3457876145928908,0.34236873090118486,3.9394396008696653,0.019539675085770158,53.44690364822271,121.36873090118486,0.9898888274087945,3.28,0.37421238540710916,12.676312690988151,1,9
7.046263303940659,0.2868683480296704,0.4496974779554944,2.7373669605934077,0.028238431275846146,37.9857704877143,114.61210088178022,0.9901656582598516,3.3458184867732967,0.4038789911821978,12.84626330394066,1,9
7.190817374283843,0.25394550838107716,0.4506458044770014,2.1394550838107715,0.03169727541905386,29.789101676215427,120.87083910459972,0.9903756811452366,3.3427547877148474,0.43816347485676854,12.778910167621543,1,9
7.21840426482041,0.33773744646646525,0.3295778729485062,3.826255353353475,0.024463063882994296,24.989446823712655,94.6471065311984,0.991468108538572,3.3580540417550857,0.5728957441107754,11.905276588143673,1,9
7.76263812075161,0.318145027652942,0.3644088397281031,5.785497234705799,0.027510773476209022,25.860220993202578,103.13715468372513,0.9930681560750098,3.312338397856865,0.5402417127549033,11.469889503398711,1,9
6.862251204647108,0.36,0.33370853410785134,3.8728437736082677,0.01837748795352892,52.84763251118186,114.72180319333889,0.9897811256023236,3.2963578113195866,0.3914573294607435,12.662251204647108,1,9
6.701718237568045,0.33965635248639087,0.3306872950272182,1.722061885081655,0.023237801226497004,25.424055325952637,90.69622130381055,0.9897822337088384,3.4018625409945566,0.5713470697241426,12.501718237568046,1,9
7.336306791999831,0.2552863699200407,0.3574522716799932,2.2802501152007464,0.02934397659199559,30.821592480010178,136.4522716799932,0.9904544601879998,3.28,0.46471363007995925,12.525477283200068,1,9
6.957101756023702,0.33144912198814885,0.38282631701777675,3.628982439762977,0.02199712292165916,49.5767717169187,117.28694731928893,0.9899427543900593,3.305695790210666,0.3771305268071107,12.757101756023703,1,9
6.993684520645002,0.3131577396774993,0.41026339048375104,3.2631547935499867,0.024557916445150096,44.82101231614982,116.18946438064995,0.9900342113016125,3.3221580342902506,0.3881053561935004,12.793684520645002,1,9
7.246831461377199,0.2502112359081868,0.426373033403214,2.1021123590818678,0.031510561795409335,29.042247181637354,125.72539331935721,0.9904223595511477,3.3259505615868403,0.44936629227543967,12.704224718163735,1,9
7.153820372697024,0.25641197515353176,0.46667783849795624,2.1641197515353174,0.03182059875767659,30.282395030706347,117.66443230040875,0.9903448503105808,3.353853888190893,0.4307640745394048,12.828239503070636,1,9
7.197715671797992,0.28854823876848207,0.35190862687191965,2.8900510440888385,0.02574060746674777,39.13705969212052,130.90862687191964,0.9902465735076971,3.28,0.4314517612315179,12.580913731280804,1,9
6.745303327887452,0.36,0.3142172213145754,2.8592955083579223,0.019546966721125474,39.983366067619784,101.4677104939113,0.9897226516639438,3.347035224582104,0.4889138934271228,12.545303327887453,1,9
7.104010304977819,0.2597326463348121,0.48826220117627855,2.197326463348121,0.03198663231674061,30.94652926696242,113.34755976474429,0.9903033419208148,3.3687969085066545,0.4208020609955637,12.894652926696242,1,9
8.075651908892652,0.30687653127986453,0.38444172216912975,6.912346872013548,0.029263650689798856,26.361043054228244,108.02016977872537,0.9939884166121444,3.2860452396530175,0.5214608854664409,11.219478472885879,1,9
7.998783803984418,0.2505667730114897,0.3917003190344692,5.029141596627058,0.03240890306819863,27.352225767049656,133.71661349425514,0.9928218561974703,3.251821938636027,0.47295548465900683,11.760325889195718,1,9
6.934118327378503,0.3586042502436067,0.34170591636892517,4.29925331601019,0.018263641620652065,56.55025841182883,119.07754165313295,0.9899116599805114,3.2787593335498726,0.3615508330626592,12.664330839558838,1,9
6.956176393037249,0.3319118034813756,0.3821322947779366,3.6382360696275127,0.021932347512607413,49.697068905157664,117.31470820888254,0.9899404409825932,3.305279376866762,0.3768529179111746,12.756176393037249,1,9
7.233634912568489,0.26495476311472677,0.3454430548497427,1.9168174562842442,0.0289204364071061,26.37613092213183,127.77035659837294,0.9903628392766396,3.3070343267076208,0.5070343267076207,12.47920436407106,1,9
6.612595628672876,0.36,0.29209927144547937,1.7091621151649294,0.020874043713271236,25.38551915401641,86.427504582926,0.9896562978143365,3.4045418942417536,0.5995036427726029,12.412595628672877,1,9
8.285257847145287,0.25562219730256386,0.40686659190769164,6.478363226734977,0.03308295964034185,27.520739910085464,131.18890134871808,0.9939087724200513,3.238340807193163,0.4695852017982908,11.406446188820528,1,9
6.936344658645631,0.34182767067718434,0.3672584939842235,3.836553413543687,0.02054412610519419,52.27519437606793,117.90966024063106,0.9898908616466141,3.296355096390534,0.3709033975936894,12.736344658645631,1,9
8.534779387189037,0.2931226614331758,0.4217389693594518,8.955721853640831,0.030632386173733463,35.45063535068998,122.7154076981569,0.995150187085346,3.2205534768294894,0.43430815396313804,10.990912458847825,1,9
8.795855767526696,0.2684792788376335,0.45608288464946606,9.322594223612127,0.03454378365129005,28.456216348709955,122.32720672139683,0.9959811168212144,3.225852259760231,0.453917115350534,10.780180290591629,1,9
8.327494810537551,0.25636755548007445,0.4091026664402233,6.69203257095467,0.03318234073067659,27.545585182669146,130.81622225996279,0.994069024428216,3.236353185386468,0.46908829634661703,11.35427111639479,1,9
9.063414685042282,0.26981707342521144,0.4507317062991544,10.446341677177589,0.034945122027563426,28.054877972436575,123.79878076773255,0.9968774391948917,3.203109751771406,0.45926829370084565,10.445731643697147,1,9
6.9603828571764765,0.30594257142352854,0.3215335000029417,1.780191428588238,0.025504785714705953,25.351435714411785,109.32584285941215,0.9900554307143236,3.3514377857088227,0.5514377857088226,12.44504785714706,1,9
8.227274042617644,0.2545989536932525,0.4037968610797576,6.185033392065726,0.03294652715910034,27.486631789775085,131.70052315337372,0.9936887750440493,3.241069456817993,0.47026736420449833,11.478073241472323,1,9
7.097843550791549,0.26107822460422503,0.4883826630936625,2.2215644920845,0.0318490485554085,31.280338397098497,113.0646934762535,0.9902946088769788,3.3690295978561977,0.41935306523746496,12.897843550791551,1,9
8.590593440876892,0.2908393592368544,0.4245296720438446,9.118090009823687,0.031063676588594172,34.71490464298642,122.84225782017475,0.9953328512610516,3.218523874877204,0.43684515640349514,10.932561402719612,1,9
6.617236218096928,0.36,0.2928727030161547,1.7493805568400465,0.020827637819030718,25.895983990662128,86.95343805098523,0.9896586181090485,3.4025309721579977,0.5956364849192263,12.417236218096928,1,9
6.707093887797782,0.35614462003927977,0.2968540088190581,1.9855379960720194,0.021599725771667588,24.17135022047645,86.67066464964542,0.9899648560301255,3.401004113424986,0.603574366732133,12.314324889761775,1,9
7.010722621947361,0.30463868902631946,0.4230419664605208,3.0927737805263895,0.025750583536315274,42.606059146843066,115.67832134157916,0.9900768065548684,3.3298251798763125,0.3932167865842083,12.810722621947361,1,9
6.62100105363992,0.36,0.29350017560665326,1.7820091315459712,0.020789989463600805,26.31011590039117,87.38011941252424,0.98966050052682,3.4008995434227014,0.5924991219667335,12.42100105363992,1,9
7.181229577125907,0.25458469485827284,0.4548005165787736,2.1458469485827285,0.03172923474291364,29.916938971654574,120.03989668424528,0.9903676913142716,3.345631126862228,0.43624591542518143,12.791693897165457,1,9
8.43429519099603,0.25825226807640056,0.4147568042292016,7.232316848568153,0.033433635743520075,27.608408935880018,129.87386596179974,0.9944742376364262,3.2313272851295984,0.46783182128239964,11.222341234651964,1,9
7.898721752105086,0.2488009720959721,0.38640291628791634,4.5229453341786705,0.03217346294612961,27.293365736532404,134.59951395201395,0.9924422090006341,3.2565307410774076,0.47413268526935193,11.883931953281952,1,9
7.0872401999840084,0.315062352003838,0.34748960799936035,3.376143120070363,0.02286824519958422,45.76558800095949,126.48960799936035,0.990080860299976,3.28,0.404937647996162,12.625103920006396,1,9
6.78474096701569,0.32305180659686195,0.36389638680627606,1.8216891604188283,0.025064301274345183,26.58637353821966,95.34549415287864,0.9898901632571204,3.395220722638745,0.5397984325340377,12.58474096701569,1,9
8.986701802597763,0.2740787351064805,0.4427489153662569,10.192126489351947,0.03436553009454748,27.818722884156422,122.23254812052511,0.9966669032996375,3.209517048581788,0.4667978918441342,10.49063855792179,1,9
6.925027530235179,0.29499449395296395,0.42001101209407204,1.9900330362822163,0.028150605665173963,28.55038542329252,103.20154169317009,0.9900725357893058,3.383997797581186,0.48648953851063154,12.725027530235181,1,9
6.776778994344851,0.35363595620358534,0.30131385563807045,2.236404379641465,0.02198996236833117,24.28284639095176,87.75775231177968,0.9901697302433738,3.3951505644750326,0.5993932603393088,12.25857680452412,1,9
7.213767961154135,0.252415469256391,0.44070055016654164,2.12415469256391,0.03162077346281955,29.483093851278205,122.85988996669167,0.9903948066342951,3.3358696116537594,0.44275359223082694,12.74830938512782,1,9
7.021580734445075,0.3448230935599773,0.31698116700448475,3.11769064400227,0.023360852112892422,24.67452917511212,91.57665945734317,0.9908894473592685,3.3745872183066137,0.5847051559332955,12.06273541244394,1,9
8.784651009499868,0.26842325504749937,0.4563069798100026,9.275534239899445,0.0345269765142498,28.473023485750197,122.26558055224928,0.9959435808818246,3.226804664192511,0.45369302018999735,10.794186238125166,1,9
7.101407074896613,0.28478893876550804,0.3338731190534536,1.8507035374483065,0.027267588436207663,25.880276530862297,118.84497755552138,0.9902140829592587,3.3285213503293005,0.5285213503293004,12.462675884362076,1,9
